"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 04 13:16:11 GMT 2023","Mon Dec 04 13:16:17 GMT 2023","5917","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hover and select needed item",""
"passed","Mon Dec 04 13:16:30 GMT 2023","Mon Dec 04 13:16:35 GMT 2023","4986","client app","UIBasics.spec.ts","","","","@Web TC: Retrive all card titles from home page",""
"passed","Mon Dec 04 13:12:03 GMT 2023","Mon Dec 04 13:12:12 GMT 2023","9371","client app","ClientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering zara coat 3",""
"passed","Mon Dec 04 13:12:23 GMT 2023","Mon Dec 04 13:14:10 GMT 2023","106602","demoqa","../tests-demoqa/textBoxKeysAndShort.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Mon Dec 04 13:16:38 GMT 2023","Mon Dec 04 13:16:42 GMT 2023","4363","client app","UIBasics.spec.ts","","","","@Web TC: Child windows handling",""
"passed","Mon Dec 04 13:15:53 GMT 2023","Mon Dec 04 13:16:01 GMT 2023","7759","client app","hiddenElements.spec.ts","","","","@Web TC: Verify goBack and goForward methods",""
"passed","Mon Dec 04 13:11:55 GMT 2023","Mon Dec 04 13:12:03 GMT 2023","8365","client app","ClientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering iphone 13 pro",""
"passed","Mon Dec 04 13:16:35 GMT 2023","Mon Dec 04 13:16:38 GMT 2023","2560","client app","UIBasics.spec.ts","","","","@Web TC: Verify UI controls",""
"passed","Mon Dec 04 13:16:22 GMT 2023","Mon Dec 04 13:16:25 GMT 2023","3286","client app","UIBasics.spec.ts","","","","@Web TC:Catch unshowing message and Verify text message",""
"passed","Mon Dec 04 13:16:01 GMT 2023","Mon Dec 04 13:16:06 GMT 2023","5356","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hidden elements",""
"passed","Mon Dec 04 13:16:25 GMT 2023","Mon Dec 04 13:16:30 GMT 2023","4979","client app","UIBasics.spec.ts","","","","@Web TC:Verify presence of iphone X in product list",""
"passed","Mon Dec 04 13:16:17 GMT 2023","Mon Dec 04 13:16:22 GMT 2023","4636","client app","hiddenElements.spec.ts","","","","@Web TC: Verify work of screenshot and visual comparison",""
"passed","Mon Dec 04 13:12:15 GMT 2023","Mon Dec 04 13:12:23 GMT 2023","8400","demoqa","../tests-demoqa/textBoxAndFaker.spec.ts","@Demoqa Text Box Tests","","","TC 1: Fill out input text fields by data from faker lib",""
"passed","Mon Dec 04 13:16:06 GMT 2023","Mon Dec 04 13:16:11 GMT 2023","5156","client app","hiddenElements.spec.ts","","","","@Web TC: Verify popup validation",""
"passed","Mon Dec 04 13:15:51 GMT 2023","Mon Dec 04 13:15:53 GMT 2023","1058","setup","auth.setupNew.spec.ts","","","","authenticate default for client app",""
"passed","Mon Dec 04 13:14:10 GMT 2023","Mon Dec 04 13:15:49 GMT 2023","99468","demoqa","../tests-demoqa/textBoxKeysAndShort.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Mon Dec 04 13:11:50 GMT 2023","Mon Dec 04 13:11:55 GMT 2023","4965","client app","ClientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with anshika@gmail.com and Iamking@000",""
"passed","Mon Dec 04 13:16:42 GMT 2023","Mon Dec 04 13:16:49 GMT 2023","7031","client app","uiFrames.spec.ts","","","","@Web TC: Verify UI IFrame",""
"passed","Mon Dec 04 13:11:40 GMT 2023","Mon Dec 04 13:11:50 GMT 2023","10179","client app","ClientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with nspprotest@gmail.com and Pl@ywright_test_m1",""
"passed","Mon Dec 04 13:16:50 GMT 2023","Mon Dec 04 13:16:50 GMT 2023","40","teardown","auth.tearDown.spec.ts","Teardown","","","Remove defaultStorageState.json",""
