"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 30 08:59:48 GMT 2023","Sat Dec 30 08:59:51 GMT 2023","3312","client app","uiBasics.spec.ts","","","","@Web TC:Catch unshowing message and Verify text message",""
"passed","Sat Dec 30 08:59:43 GMT 2023","Sat Dec 30 08:59:48 GMT 2023","5464","client app","hiddenElements.spec.ts","","","","@Web TC: Verify work of screenshot and visual comparison",""
"passed","Sat Dec 30 08:56:20 GMT 2023","Sat Dec 30 08:57:21 GMT 2023","61289","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Sat Dec 30 09:00:07 GMT 2023","Sat Dec 30 09:00:14 GMT 2023","6973","client app","uiFrames.spec.ts","","","","@Web TC: Verify UI IFrame",""
"passed","Sat Dec 30 08:55:49 GMT 2023","Sat Dec 30 08:55:53 GMT 2023","3890","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with anshika@gmail.com and Iamking@000",""
"passed","Sat Dec 30 08:58:15 GMT 2023","Sat Dec 30 08:58:50 GMT 2023","34746","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_1: Verify downloading 1 file",""
"passed","Sat Dec 30 08:58:50 GMT 2023","Sat Dec 30 08:59:14 GMT 2023","24271","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_2: Verify uploading 1 file",""
"passed","Sat Dec 30 08:56:12 GMT 2023","Sat Dec 30 08:56:20 GMT 2023","7638","demoqa","../tests-demoqa/textBoxAndFaker.spec.ts","@Demoqa Text Box Tests","","","TC 1: Fill out input text fields by data from faker lib",""
"passed","Sat Dec 30 08:56:02 GMT 2023","Sat Dec 30 08:56:10 GMT 2023","8313","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering ZARA COAT 3",""
"passed","Sat Dec 30 09:00:04 GMT 2023","Sat Dec 30 09:00:07 GMT 2023","3056","client app","uiBasics.spec.ts","","","","@Web TC: Child windows handling",""
"passed","Sat Dec 30 08:55:53 GMT 2023","Sat Dec 30 08:56:02 GMT 2023","8753","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering IPHONE 13 PRO",""
"passed","Sat Dec 30 09:00:15 GMT 2023","Sat Dec 30 09:00:15 GMT 2023","39","teardown","auth.tearDown.spec.ts","Teardown","","","Remove ${authFile} after running client app tests",""
"passed","Sat Dec 30 08:59:17 GMT 2023","Sat Dec 30 08:59:18 GMT 2023","1026","setup","auth.setupNew.spec.ts","","","","default authentication for client app",""
"passed","Sat Dec 30 08:59:27 GMT 2023","Sat Dec 30 08:59:33 GMT 2023","5284","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hidden elements",""
"passed","Sat Dec 30 08:59:51 GMT 2023","Sat Dec 30 08:59:57 GMT 2023","5079","client app","uiBasics.spec.ts","","","","@Web TC:Verify presence of iphone X in product list",""
"passed","Sat Dec 30 08:57:30 GMT 2023","Sat Dec 30 08:57:48 GMT 2023","17709","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Sat Dec 30 08:59:33 GMT 2023","Sat Dec 30 08:59:38 GMT 2023","5157","client app","hiddenElements.spec.ts","","","","@Web TC: Verify popup validation",""
"passed","Sat Dec 30 08:57:48 GMT 2023","Sat Dec 30 08:58:15 GMT 2023","27695","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Sat Dec 30 08:59:38 GMT 2023","Sat Dec 30 08:59:43 GMT 2023","4963","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hover and select needed item",""
"passed","Sat Dec 30 08:59:57 GMT 2023","Sat Dec 30 09:00:02 GMT 2023","5064","client app","uiBasics.spec.ts","","","","@Web TC: Retrive all card titles from home page",""
"passed","Sat Dec 30 08:57:21 GMT 2023","Sat Dec 30 08:57:30 GMT 2023","8539","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Sat Dec 30 08:55:43 GMT 2023","Sat Dec 30 08:55:49 GMT 2023","5603","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with nspprotest@gmail.com and Pl@ywright_test_m1",""
"passed","Sat Dec 30 09:00:02 GMT 2023","Sat Dec 30 09:00:04 GMT 2023","2349","client app","uiBasics.spec.ts","","","","@Web TC: Verify UI controls",""
"passed","Sat Dec 30 08:59:18 GMT 2023","Sat Dec 30 08:59:27 GMT 2023","8987","client app","hiddenElements.spec.ts","","","","@Web TC: Verify goBack and goForward methods",""
