"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 14 09:43:50 GMT 2024","Tue May 14 09:43:53 GMT 2024","2686","client app","uiBasics.spec.ts","","","","@Web TC: Child windows handling",""
"passed","Tue May 14 09:43:42 GMT 2024","Tue May 14 09:43:48 GMT 2024","5375","client app","uiBasics.spec.ts","","","","@Web TC: Retrive all card titles from home page",""
"passed","Tue May 14 09:43:23 GMT 2024","Tue May 14 09:43:28 GMT 2024","5575","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hover and select needed item",""
"passed","Tue May 14 09:40:11 GMT 2024","Tue May 14 09:41:14 GMT 2024","63405","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Tue May 14 09:39:39 GMT 2024","Tue May 14 09:39:44 GMT 2024","5089","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with anshika@gmail.com and Iamking@000",""
"passed","Tue May 14 09:39:34 GMT 2024","Tue May 14 09:39:39 GMT 2024","4261","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with nspprotest@gmail.com and Pl@ywright_test_m1",""
"passed","Tue May 14 09:43:05 GMT 2024","Tue May 14 09:43:13 GMT 2024","7576","client app","hiddenElements.spec.ts","","","","@Web TC: Verify goBack and goForward methods",""
"passed","Tue May 14 09:43:13 GMT 2024","Tue May 14 09:43:18 GMT 2024","5572","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hidden elements",""
"passed","Tue May 14 09:42:17 GMT 2024","Tue May 14 09:42:21 GMT 2024","4271","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_1: Verify downloading 1 file",""
"passed","Tue May 14 09:44:00 GMT 2024","Tue May 14 09:44:00 GMT 2024","35","teardown","auth.tearDown.spec.ts","Teardown","","","Remove ${authFile} after running client app tests",""
"passed","Tue May 14 09:40:04 GMT 2024","Tue May 14 09:40:11 GMT 2024","6650","demoqa","../tests-demoqa/textBoxAndFaker.spec.ts","@Demoqa Text Box Tests","","","TC 1: Fill out input text fields by data from faker lib",""
"passed","Tue May 14 09:42:21 GMT 2024","Tue May 14 09:43:02 GMT 2024","40762","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_2: Verify uploading 1 file",""
"passed","Tue May 14 09:43:18 GMT 2024","Tue May 14 09:43:23 GMT 2024","4462","client app","hiddenElements.spec.ts","","","","@Web TC: Verify popup validation",""
"passed","Tue May 14 09:43:28 GMT 2024","Tue May 14 09:43:34 GMT 2024","5608","client app","hiddenElements.spec.ts","","","","@Web TC: Verify work of screenshot and visual comparison",""
"passed","Tue May 14 09:42:10 GMT 2024","Tue May 14 09:42:17 GMT 2024","6684","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Tue May 14 09:39:44 GMT 2024","Tue May 14 09:39:53 GMT 2024","9026","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering IPHONE 13 PRO",""
"passed","Tue May 14 09:43:37 GMT 2024","Tue May 14 09:43:42 GMT 2024","5294","client app","uiBasics.spec.ts","","","","@Web TC:Verify presence of iphone X in product list",""
"passed","Tue May 14 09:43:53 GMT 2024","Tue May 14 09:43:59 GMT 2024","6393","client app","uiFrames.spec.ts","","","","@Web TC: Verify UI IFrame",""
"passed","Tue May 14 09:41:14 GMT 2024","Tue May 14 09:41:21 GMT 2024","6771","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Tue May 14 09:43:34 GMT 2024","Tue May 14 09:43:37 GMT 2024","3382","client app","uiBasics.spec.ts","","","","@Web TC:Catch unshowing message and Verify text message",""
"passed","Tue May 14 09:39:53 GMT 2024","Tue May 14 09:40:02 GMT 2024","9375","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering ZARA COAT 3",""
"passed","Tue May 14 09:41:21 GMT 2024","Tue May 14 09:42:10 GMT 2024","48754","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Tue May 14 09:43:03 GMT 2024","Tue May 14 09:43:05 GMT 2024","1112","setup","auth.setupNew.spec.ts","","","","default authentication for client app",""
"passed","Tue May 14 09:43:48 GMT 2024","Tue May 14 09:43:50 GMT 2024","2485","client app","uiBasics.spec.ts","","","","@Web TC: Verify UI controls",""
