"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 09 13:57:31 GMT 2023","Sat Dec 09 13:57:36 GMT 2023","5131","client app","hiddenElements.spec.ts","","","","@Web TC: Verify popup validation",""
"passed","Sat Dec 09 13:58:14 GMT 2023","Sat Dec 09 13:58:14 GMT 2023","36","teardown","auth.tearDown.spec.ts","Teardown","","","Remove ${authFile} after running client app tests",""
"passed","Sat Dec 09 13:58:06 GMT 2023","Sat Dec 09 13:58:13 GMT 2023","7487","client app","uiFrames.spec.ts","","","","@Web TC: Verify UI IFrame",""
"passed","Sat Dec 09 13:57:36 GMT 2023","Sat Dec 09 13:57:42 GMT 2023","5953","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hover and select needed item",""
"passed","Sat Dec 09 13:56:33 GMT 2023","Sat Dec 09 13:56:41 GMT 2023","8286","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering zara coat 3",""
"passed","Sat Dec 09 13:56:15 GMT 2023","Sat Dec 09 13:56:20 GMT 2023","4454","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with nspprotest@gmail.com and Pl@ywright_test_m1",""
"passed","Sat Dec 09 13:57:47 GMT 2023","Sat Dec 09 13:57:51 GMT 2023","3306","client app","uiBasics.spec.ts","","","","@Web TC:Catch unshowing message and Verify text message",""
"passed","Sat Dec 09 13:57:17 GMT 2023","Sat Dec 09 13:57:18 GMT 2023","1042","setup","auth.setupNew.spec.ts","","","","default authentication for client app",""
"passed","Sat Dec 09 13:56:20 GMT 2023","Sat Dec 09 13:56:25 GMT 2023","4913","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with anshika@gmail.com and Iamking@000",""
"passed","Sat Dec 09 13:57:06 GMT 2023","Sat Dec 09 13:57:15 GMT 2023","8727","demoqa","../tests-demoqa/textBoxKeysAndShort.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Sat Dec 09 13:58:03 GMT 2023","Sat Dec 09 13:58:06 GMT 2023","2630","client app","uiBasics.spec.ts","","","","@Web TC: Child windows handling",""
"passed","Sat Dec 09 13:57:42 GMT 2023","Sat Dec 09 13:57:47 GMT 2023","5509","client app","hiddenElements.spec.ts","","","","@Web TC: Verify work of screenshot and visual comparison",""
"passed","Sat Dec 09 13:56:25 GMT 2023","Sat Dec 09 13:56:33 GMT 2023","8306","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering iphone 13 pro",""
"passed","Sat Dec 09 13:56:50 GMT 2023","Sat Dec 09 13:57:06 GMT 2023","15625","demoqa","../tests-demoqa/textBoxKeysAndShort.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Sat Dec 09 13:56:44 GMT 2023","Sat Dec 09 13:56:50 GMT 2023","6649","demoqa","../tests-demoqa/textBoxAndFaker.spec.ts","@Demoqa Text Box Tests","","","TC 1: Fill out input text fields by data from faker lib",""
"passed","Sat Dec 09 13:57:51 GMT 2023","Sat Dec 09 13:57:56 GMT 2023","5051","client app","uiBasics.spec.ts","","","","@Web TC:Verify presence of iphone X in product list",""
"passed","Sat Dec 09 13:58:01 GMT 2023","Sat Dec 09 13:58:03 GMT 2023","2581","client app","uiBasics.spec.ts","","","","@Web TC: Verify UI controls",""
"passed","Sat Dec 09 13:57:56 GMT 2023","Sat Dec 09 13:58:01 GMT 2023","4973","client app","uiBasics.spec.ts","","","","@Web TC: Retrive all card titles from home page",""
"passed","Sat Dec 09 13:57:26 GMT 2023","Sat Dec 09 13:57:31 GMT 2023","5228","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hidden elements",""
"passed","Sat Dec 09 13:57:18 GMT 2023","Sat Dec 09 13:57:26 GMT 2023","7062","client app","hiddenElements.spec.ts","","","","@Web TC: Verify goBack and goForward methods",""
