"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 23 09:42:46 GMT 2024","Mon Sep 23 09:42:53 GMT 2024","6598","demoqa","../tests-demoqa/textBoxAndFaker.spec.ts","@Demoqa Text Box Tests","","","TC 1: Fill out input text fields by data from faker lib",""
"passed","Mon Sep 23 09:46:25 GMT 2024","Mon Sep 23 09:46:29 GMT 2024","3320","client app","uiBasics.spec.ts","","","","@Web TC:Catch unshowing message and Verify text message",""
"passed","Mon Sep 23 09:46:44 GMT 2024","Mon Sep 23 09:46:50 GMT 2024","6333","client app","uiFrames.spec.ts","","","","@Web TC: Verify UI IFrame",""
"passed","Mon Sep 23 09:45:50 GMT 2024","Mon Sep 23 09:45:53 GMT 2024","3038","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_2: Verify uploading 1 file",""
"passed","Mon Sep 23 09:44:58 GMT 2024","Mon Sep 23 09:45:47 GMT 2024","48675","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Mon Sep 23 09:45:47 GMT 2024","Mon Sep 23 09:45:50 GMT 2024","3490","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_1: Verify downloading 1 file",""
"passed","Mon Sep 23 09:45:57 GMT 2024","Mon Sep 23 09:46:05 GMT 2024","8008","client app","hiddenElements.spec.ts","","","","@Web TC: Verify goBack and goForward methods",""
"passed","Mon Sep 23 09:46:39 GMT 2024","Mon Sep 23 09:46:41 GMT 2024","2231","client app","uiBasics.spec.ts","","","","@Web TC: Verify UI controls",""
"passed","Mon Sep 23 09:42:36 GMT 2024","Mon Sep 23 09:42:44 GMT 2024","8113","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering ZARA COAT 3",""
"passed","Mon Sep 23 09:46:10 GMT 2024","Mon Sep 23 09:46:15 GMT 2024","5104","client app","hiddenElements.spec.ts","","","","@Web TC: Verify popup validation",""
"passed","Mon Sep 23 09:45:55 GMT 2024","Mon Sep 23 09:45:56 GMT 2024","982","setup","auth.setupNew.spec.ts","","","","default authentication for client app",""
"passed","Mon Sep 23 09:46:29 GMT 2024","Mon Sep 23 09:46:34 GMT 2024","4910","client app","uiBasics.spec.ts","","","","@Web TC:Verify presence of iphone X in product list",""
"passed","Mon Sep 23 09:43:54 GMT 2024","Mon Sep 23 09:44:50 GMT 2024","56086","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Mon Sep 23 09:46:20 GMT 2024","Mon Sep 23 09:46:25 GMT 2024","4897","client app","hiddenElements.spec.ts","","","","@Web TC: Verify work of screenshot and visual comparison",""
"passed","Mon Sep 23 09:46:51 GMT 2024","Mon Sep 23 09:46:51 GMT 2024","34","teardown","auth.tearDown.spec.ts","Teardown","","","Remove ${authFile} after running client app tests",""
"passed","Mon Sep 23 09:46:41 GMT 2024","Mon Sep 23 09:46:44 GMT 2024","2797","client app","uiBasics.spec.ts","","","","@Web TC: Child windows handling",""
"passed","Mon Sep 23 09:42:27 GMT 2024","Mon Sep 23 09:42:36 GMT 2024","8501","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering IPHONE 13 PRO",""
"passed","Mon Sep 23 09:46:05 GMT 2024","Mon Sep 23 09:46:10 GMT 2024","5207","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hidden elements",""
"passed","Mon Sep 23 09:42:53 GMT 2024","Mon Sep 23 09:43:54 GMT 2024","61055","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Mon Sep 23 09:46:34 GMT 2024","Mon Sep 23 09:46:39 GMT 2024","5067","client app","uiBasics.spec.ts","","","","@Web TC: Retrive all card titles from home page",""
"passed","Mon Sep 23 09:42:23 GMT 2024","Mon Sep 23 09:42:27 GMT 2024","4060","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with anshika@gmail.com and Iamking@000",""
"passed","Mon Sep 23 09:44:50 GMT 2024","Mon Sep 23 09:44:58 GMT 2024","8231","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Mon Sep 23 09:42:04 GMT 2024","Mon Sep 23 09:42:23 GMT 2024","19282","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with nspprotest@gmail.com and Pl@ywright_test_m1",""
"passed","Mon Sep 23 09:46:15 GMT 2024","Mon Sep 23 09:46:20 GMT 2024","5476","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hover and select needed item",""
