"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 08 09:41:07 GMT 2024","Thu Feb 08 09:41:08 GMT 2024","1125","setup","auth.setupNew.spec.ts","","","","default authentication for client app",""
"passed","Thu Feb 08 09:42:00 GMT 2024","Thu Feb 08 09:42:07 GMT 2024","7222","client app","uiFrames.spec.ts","","","","@Web TC: Verify UI IFrame",""
"passed","Thu Feb 08 09:41:49 GMT 2024","Thu Feb 08 09:41:54 GMT 2024","5456","client app","uiBasics.spec.ts","","","","@Web TC: Retrive all card titles from home page",""
"passed","Thu Feb 08 09:39:13 GMT 2024","Thu Feb 08 09:39:22 GMT 2024","9086","demoqa","../tests-demoqa/textBoxAndFaker.spec.ts","@Demoqa Text Box Tests","","","TC 1: Fill out input text fields by data from faker lib",""
"passed","Thu Feb 08 09:38:52 GMT 2024","Thu Feb 08 09:39:01 GMT 2024","8822","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering IPHONE 13 PRO",""
"passed","Thu Feb 08 09:41:28 GMT 2024","Thu Feb 08 09:41:33 GMT 2024","5748","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hover and select needed item",""
"passed","Thu Feb 08 09:41:08 GMT 2024","Thu Feb 08 09:41:17 GMT 2024","8423","client app","hiddenElements.spec.ts","","","","@Web TC: Verify goBack and goForward methods",""
"passed","Thu Feb 08 09:41:43 GMT 2024","Thu Feb 08 09:41:49 GMT 2024","6080","client app","uiBasics.spec.ts","","","","@Web TC:Verify presence of iphone X in product list",""
"passed","Thu Feb 08 09:39:22 GMT 2024","Thu Feb 08 09:39:47 GMT 2024","24838","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Thu Feb 08 09:42:08 GMT 2024","Thu Feb 08 09:42:08 GMT 2024","38","teardown","auth.tearDown.spec.ts","Teardown","","","Remove ${authFile} after running client app tests",""
"passed","Thu Feb 08 09:38:42 GMT 2024","Thu Feb 08 09:38:47 GMT 2024","5274","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with nspprotest@gmail.com and Pl@ywright_test_m1",""
"passed","Thu Feb 08 09:41:23 GMT 2024","Thu Feb 08 09:41:28 GMT 2024","5190","client app","hiddenElements.spec.ts","","","","@Web TC: Verify popup validation",""
"passed","Thu Feb 08 09:41:54 GMT 2024","Thu Feb 08 09:41:57 GMT 2024","2616","client app","uiBasics.spec.ts","","","","@Web TC: Verify UI controls",""
"passed","Thu Feb 08 09:41:33 GMT 2024","Thu Feb 08 09:41:39 GMT 2024","5765","client app","hiddenElements.spec.ts","","","","@Web TC: Verify work of screenshot and visual comparison",""
"passed","Thu Feb 08 09:40:57 GMT 2024","Thu Feb 08 09:41:04 GMT 2024","7159","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_2: Verify uploading 1 file",""
"passed","Thu Feb 08 09:40:39 GMT 2024","Thu Feb 08 09:40:50 GMT 2024","11166","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Thu Feb 08 09:39:01 GMT 2024","Thu Feb 08 09:39:10 GMT 2024","8718","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering ZARA COAT 3",""
"passed","Thu Feb 08 09:38:47 GMT 2024","Thu Feb 08 09:38:52 GMT 2024","5121","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with anshika@gmail.com and Iamking@000",""
"passed","Thu Feb 08 09:41:17 GMT 2024","Thu Feb 08 09:41:23 GMT 2024","5988","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hidden elements",""
"passed","Thu Feb 08 09:41:57 GMT 2024","Thu Feb 08 09:42:00 GMT 2024","3320","client app","uiBasics.spec.ts","","","","@Web TC: Child windows handling",""
"passed","Thu Feb 08 09:39:57 GMT 2024","Thu Feb 08 09:40:39 GMT 2024","41390","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Thu Feb 08 09:40:50 GMT 2024","Thu Feb 08 09:40:57 GMT 2024","6639","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_1: Verify downloading 1 file",""
"passed","Thu Feb 08 09:41:39 GMT 2024","Thu Feb 08 09:41:43 GMT 2024","3298","client app","uiBasics.spec.ts","","","","@Web TC:Catch unshowing message and Verify text message",""
"passed","Thu Feb 08 09:39:47 GMT 2024","Thu Feb 08 09:39:57 GMT 2024","10747","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
