"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 31 09:41:01 GMT 2024","Wed Jan 31 09:41:06 GMT 2024","5200","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_2: Verify uploading 1 file",""
"passed","Wed Jan 31 09:41:37 GMT 2024","Wed Jan 31 09:41:40 GMT 2024","3278","client app","uiBasics.spec.ts","","","","@Web TC:Catch unshowing message and Verify text message",""
"passed","Wed Jan 31 09:38:42 GMT 2024","Wed Jan 31 09:38:47 GMT 2024","5056","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with anshika@gmail.com and Iamking@000",""
"passed","Wed Jan 31 09:39:07 GMT 2024","Wed Jan 31 09:39:35 GMT 2024","28302","demoqa","../tests-demoqa/textBoxAndFaker.spec.ts","@Demoqa Text Box Tests","","","TC 1: Fill out input text fields by data from faker lib",""
"passed","Wed Jan 31 09:38:31 GMT 2024","Wed Jan 31 09:38:42 GMT 2024","10350","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with nspprotest@gmail.com and Pl@ywright_test_m1",""
"passed","Wed Jan 31 09:41:22 GMT 2024","Wed Jan 31 09:41:27 GMT 2024","4787","client app","hiddenElements.spec.ts","","","","@Web TC: Verify popup validation",""
"passed","Wed Jan 31 09:40:45 GMT 2024","Wed Jan 31 09:40:55 GMT 2024","10228","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Wed Jan 31 09:38:55 GMT 2024","Wed Jan 31 09:39:04 GMT 2024","8858","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering ZARA COAT 3",""
"passed","Wed Jan 31 09:41:09 GMT 2024","Wed Jan 31 09:41:10 GMT 2024","1107","setup","auth.setupNew.spec.ts","","","","default authentication for client app",""
"passed","Wed Jan 31 09:39:35 GMT 2024","Wed Jan 31 09:39:48 GMT 2024","13343","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Wed Jan 31 09:41:46 GMT 2024","Wed Jan 31 09:41:51 GMT 2024","4978","client app","uiBasics.spec.ts","","","","@Web TC: Retrive all card titles from home page",""
"passed","Wed Jan 31 09:41:17 GMT 2024","Wed Jan 31 09:41:22 GMT 2024","4838","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hidden elements",""
"passed","Wed Jan 31 09:42:03 GMT 2024","Wed Jan 31 09:42:03 GMT 2024","43","teardown","auth.tearDown.spec.ts","Teardown","","","Remove ${authFile} after running client app tests",""
"passed","Wed Jan 31 09:40:55 GMT 2024","Wed Jan 31 09:41:01 GMT 2024","5797","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_1: Verify downloading 1 file",""
"passed","Wed Jan 31 09:39:48 GMT 2024","Wed Jan 31 09:39:56 GMT 2024","7933","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Wed Jan 31 09:41:32 GMT 2024","Wed Jan 31 09:41:37 GMT 2024","5191","client app","hiddenElements.spec.ts","","","","@Web TC: Verify work of screenshot and visual comparison",""
"passed","Wed Jan 31 09:38:47 GMT 2024","Wed Jan 31 09:38:55 GMT 2024","8542","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering IPHONE 13 PRO",""
"passed","Wed Jan 31 09:41:40 GMT 2024","Wed Jan 31 09:41:46 GMT 2024","5401","client app","uiBasics.spec.ts","","","","@Web TC:Verify presence of iphone X in product list",""
"passed","Wed Jan 31 09:41:53 GMT 2024","Wed Jan 31 09:41:56 GMT 2024","2710","client app","uiBasics.spec.ts","","","","@Web TC: Child windows handling",""
"passed","Wed Jan 31 09:41:56 GMT 2024","Wed Jan 31 09:42:02 GMT 2024","6563","client app","uiFrames.spec.ts","","","","@Web TC: Verify UI IFrame",""
"passed","Wed Jan 31 09:39:56 GMT 2024","Wed Jan 31 09:40:45 GMT 2024","48736","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Wed Jan 31 09:41:27 GMT 2024","Wed Jan 31 09:41:32 GMT 2024","5350","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hover and select needed item",""
"passed","Wed Jan 31 09:41:11 GMT 2024","Wed Jan 31 09:41:17 GMT 2024","6266","client app","hiddenElements.spec.ts","","","","@Web TC: Verify goBack and goForward methods",""
"passed","Wed Jan 31 09:41:51 GMT 2024","Wed Jan 31 09:41:53 GMT 2024","2329","client app","uiBasics.spec.ts","","","","@Web TC: Verify UI controls",""
