"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 15 09:40:39 GMT 2024","Thu Feb 15 09:40:42 GMT 2024","3272","client app","uiBasics.spec.ts","","","","@Web TC:Catch unshowing message and Verify text message",""
"passed","Thu Feb 15 09:40:52 GMT 2024","Thu Feb 15 09:40:55 GMT 2024","2451","client app","uiBasics.spec.ts","","","","@Web TC: Verify UI controls",""
"passed","Thu Feb 15 09:39:54 GMT 2024","Thu Feb 15 09:39:59 GMT 2024","5054","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Thu Feb 15 09:40:47 GMT 2024","Thu Feb 15 09:40:52 GMT 2024","4912","client app","uiBasics.spec.ts","","","","@Web TC: Retrive all card titles from home page",""
"passed","Thu Feb 15 09:38:46 GMT 2024","Thu Feb 15 09:38:59 GMT 2024","13190","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with nspprotest@gmail.com and Pl@ywright_test_m1",""
"passed","Thu Feb 15 09:40:57 GMT 2024","Thu Feb 15 09:41:04 GMT 2024","6516","client app","uiFrames.spec.ts","","","","@Web TC: Verify UI IFrame",""
"passed","Thu Feb 15 09:40:18 GMT 2024","Thu Feb 15 09:40:23 GMT 2024","4935","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hidden elements",""
"passed","Thu Feb 15 09:40:03 GMT 2024","Thu Feb 15 09:40:06 GMT 2024","3118","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_2: Verify uploading 1 file",""
"passed","Thu Feb 15 09:40:55 GMT 2024","Thu Feb 15 09:40:57 GMT 2024","2623","client app","uiBasics.spec.ts","","","","@Web TC: Child windows handling",""
"passed","Thu Feb 15 09:40:09 GMT 2024","Thu Feb 15 09:40:10 GMT 2024","980","setup","auth.setupNew.spec.ts","","","","default authentication for client app",""
"passed","Thu Feb 15 09:39:39 GMT 2024","Thu Feb 15 09:39:45 GMT 2024","6771","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Thu Feb 15 09:40:23 GMT 2024","Thu Feb 15 09:40:29 GMT 2024","5307","client app","hiddenElements.spec.ts","","","","@Web TC: Verify popup validation",""
"passed","Thu Feb 15 09:41:04 GMT 2024","Thu Feb 15 09:41:04 GMT 2024","39","teardown","auth.tearDown.spec.ts","Teardown","","","Remove ${authFile} after running client app tests",""
"passed","Thu Feb 15 09:40:29 GMT 2024","Thu Feb 15 09:40:34 GMT 2024","5431","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hover and select needed item",""
"passed","Thu Feb 15 09:40:10 GMT 2024","Thu Feb 15 09:40:18 GMT 2024","8163","client app","hiddenElements.spec.ts","","","","@Web TC: Verify goBack and goForward methods",""
"passed","Thu Feb 15 09:40:42 GMT 2024","Thu Feb 15 09:40:47 GMT 2024","4936","client app","uiBasics.spec.ts","","","","@Web TC:Verify presence of iphone X in product list",""
"passed","Thu Feb 15 09:39:04 GMT 2024","Thu Feb 15 09:39:13 GMT 2024","8455","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering IPHONE 13 PRO",""
"passed","Thu Feb 15 09:38:59 GMT 2024","Thu Feb 15 09:39:04 GMT 2024","5127","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with anshika@gmail.com and Iamking@000",""
"passed","Thu Feb 15 09:39:13 GMT 2024","Thu Feb 15 09:39:21 GMT 2024","8441","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering ZARA COAT 3",""
"passed","Thu Feb 15 09:40:34 GMT 2024","Thu Feb 15 09:40:39 GMT 2024","4933","client app","hiddenElements.spec.ts","","","","@Web TC: Verify work of screenshot and visual comparison",""
"passed","Thu Feb 15 09:39:29 GMT 2024","Thu Feb 15 09:39:39 GMT 2024","9146","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Thu Feb 15 09:39:59 GMT 2024","Thu Feb 15 09:40:03 GMT 2024","3939","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_1: Verify downloading 1 file",""
"passed","Thu Feb 15 09:39:45 GMT 2024","Thu Feb 15 09:39:54 GMT 2024","8635","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Thu Feb 15 09:39:24 GMT 2024","Thu Feb 15 09:39:29 GMT 2024","5828","demoqa","../tests-demoqa/textBoxAndFaker.spec.ts","@Demoqa Text Box Tests","","","TC 1: Fill out input text fields by data from faker lib",""
