"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 12 09:40:27 GMT 2023","Tue Dec 12 09:40:32 GMT 2023","5391","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hover and select needed item",""
"passed","Tue Dec 12 09:38:36 GMT 2023","Tue Dec 12 09:38:49 GMT 2023","13518","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with nspprotest@gmail.com and Pl@ywright_test_m1",""
"passed","Tue Dec 12 09:39:02 GMT 2023","Tue Dec 12 09:39:10 GMT 2023","8799","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering zara coat 3",""
"passed","Tue Dec 12 09:39:56 GMT 2023","Tue Dec 12 09:40:06 GMT 2023","9609","demoqa","../tests-demoqa/textBoxKeysAndShort.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Tue Dec 12 09:40:22 GMT 2023","Tue Dec 12 09:40:27 GMT 2023","5306","client app","hiddenElements.spec.ts","","","","@Web TC: Verify popup validation",""
"passed","Tue Dec 12 09:40:17 GMT 2023","Tue Dec 12 09:40:22 GMT 2023","4910","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hidden elements",""
"passed","Tue Dec 12 09:39:13 GMT 2023","Tue Dec 12 09:39:21 GMT 2023","8002","demoqa","../tests-demoqa/textBoxAndFaker.spec.ts","@Demoqa Text Box Tests","","","TC 1: Fill out input text fields by data from faker lib",""
"passed","Tue Dec 12 09:41:04 GMT 2023","Tue Dec 12 09:41:04 GMT 2023","39","teardown","auth.tearDown.spec.ts","Teardown","","","Remove ${authFile} after running client app tests",""
"passed","Tue Dec 12 09:39:21 GMT 2023","Tue Dec 12 09:39:56 GMT 2023","35105","demoqa","../tests-demoqa/textBoxKeysAndShort.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Tue Dec 12 09:40:52 GMT 2023","Tue Dec 12 09:40:54 GMT 2023","2408","client app","uiBasics.spec.ts","","","","@Web TC: Verify UI controls",""
"passed","Tue Dec 12 09:40:54 GMT 2023","Tue Dec 12 09:40:57 GMT 2023","2719","client app","uiBasics.spec.ts","","","","@Web TC: Child windows handling",""
"passed","Tue Dec 12 09:40:47 GMT 2023","Tue Dec 12 09:40:52 GMT 2023","5014","client app","uiBasics.spec.ts","","","","@Web TC: Retrive all card titles from home page",""
"passed","Tue Dec 12 09:38:53 GMT 2023","Tue Dec 12 09:39:02 GMT 2023","8225","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering iphone 13 pro",""
"passed","Tue Dec 12 09:40:10 GMT 2023","Tue Dec 12 09:40:17 GMT 2023","7085","client app","hiddenElements.spec.ts","","","","@Web TC: Verify goBack and goForward methods",""
"passed","Tue Dec 12 09:38:49 GMT 2023","Tue Dec 12 09:38:53 GMT 2023","3901","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with anshika@gmail.com and Iamking@000",""
"passed","Tue Dec 12 09:40:32 GMT 2023","Tue Dec 12 09:40:39 GMT 2023","6135","client app","hiddenElements.spec.ts","","","","@Web TC: Verify work of screenshot and visual comparison",""
"passed","Tue Dec 12 09:40:39 GMT 2023","Tue Dec 12 09:40:42 GMT 2023","3266","client app","uiBasics.spec.ts","","","","@Web TC:Catch unshowing message and Verify text message",""
"passed","Tue Dec 12 09:40:57 GMT 2023","Tue Dec 12 09:41:04 GMT 2023","6747","client app","uiFrames.spec.ts","","","","@Web TC: Verify UI IFrame",""
"passed","Tue Dec 12 09:40:42 GMT 2023","Tue Dec 12 09:40:47 GMT 2023","4947","client app","uiBasics.spec.ts","","","","@Web TC:Verify presence of iphone X in product list",""
"passed","Tue Dec 12 09:40:08 GMT 2023","Tue Dec 12 09:40:09 GMT 2023","1017","setup","auth.setupNew.spec.ts","","","","default authentication for client app",""
