"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 13 09:42:31 GMT 2023","Wed Dec 13 09:42:31 GMT 2023","41","teardown","auth.tearDown.spec.ts","Teardown","","","Remove ${authFile} after running client app tests",""
"passed","Wed Dec 13 09:41:42 GMT 2023","Wed Dec 13 09:41:48 GMT 2023","5490","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hidden elements",""
"passed","Wed Dec 13 09:42:08 GMT 2023","Wed Dec 13 09:42:13 GMT 2023","5004","client app","uiBasics.spec.ts","","","","@Web TC:Verify presence of iphone X in product list",""
"passed","Wed Dec 13 09:42:18 GMT 2023","Wed Dec 13 09:42:21 GMT 2023","2443","client app","uiBasics.spec.ts","","","","@Web TC: Verify UI controls",""
"passed","Wed Dec 13 09:41:48 GMT 2023","Wed Dec 13 09:41:54 GMT 2023","5817","client app","hiddenElements.spec.ts","","","","@Web TC: Verify popup validation",""
"passed","Wed Dec 13 09:42:21 GMT 2023","Wed Dec 13 09:42:24 GMT 2023","3093","client app","uiBasics.spec.ts","","","","@Web TC: Child windows handling",""
"passed","Wed Dec 13 09:42:24 GMT 2023","Wed Dec 13 09:42:30 GMT 2023","6362","client app","uiFrames.spec.ts","","","","@Web TC: Verify UI IFrame",""
"passed","Wed Dec 13 09:41:35 GMT 2023","Wed Dec 13 09:41:42 GMT 2023","7455","client app","hiddenElements.spec.ts","","","","@Web TC: Verify goBack and goForward methods",""
"passed","Wed Dec 13 09:42:00 GMT 2023","Wed Dec 13 09:42:05 GMT 2023","5089","client app","hiddenElements.spec.ts","","","","@Web TC: Verify work of screenshot and visual comparison",""
"passed","Wed Dec 13 09:38:52 GMT 2023","Wed Dec 13 09:39:02 GMT 2023","9824","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with nspprotest@gmail.com and Pl@ywright_test_m1",""
"passed","Wed Dec 13 09:41:22 GMT 2023","Wed Dec 13 09:41:31 GMT 2023","9129","demoqa","../tests-demoqa/textBoxKeysAndShort.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Wed Dec 13 09:39:35 GMT 2023","Wed Dec 13 09:41:22 GMT 2023","106855","demoqa","../tests-demoqa/textBoxKeysAndShort.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Wed Dec 13 09:42:13 GMT 2023","Wed Dec 13 09:42:18 GMT 2023","5092","client app","uiBasics.spec.ts","","","","@Web TC: Retrive all card titles from home page",""
"passed","Wed Dec 13 09:39:07 GMT 2023","Wed Dec 13 09:39:16 GMT 2023","8990","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering iphone 13 pro",""
"passed","Wed Dec 13 09:39:02 GMT 2023","Wed Dec 13 09:39:07 GMT 2023","4978","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with anshika@gmail.com and Iamking@000",""
"passed","Wed Dec 13 09:41:54 GMT 2023","Wed Dec 13 09:42:00 GMT 2023","6019","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hover and select needed item",""
"passed","Wed Dec 13 09:39:27 GMT 2023","Wed Dec 13 09:39:35 GMT 2023","7857","demoqa","../tests-demoqa/textBoxAndFaker.spec.ts","@Demoqa Text Box Tests","","","TC 1: Fill out input text fields by data from faker lib",""
"passed","Wed Dec 13 09:41:33 GMT 2023","Wed Dec 13 09:41:35 GMT 2023","1076","setup","auth.setupNew.spec.ts","","","","default authentication for client app",""
"passed","Wed Dec 13 09:42:05 GMT 2023","Wed Dec 13 09:42:08 GMT 2023","3345","client app","uiBasics.spec.ts","","","","@Web TC:Catch unshowing message and Verify text message",""
"passed","Wed Dec 13 09:39:16 GMT 2023","Wed Dec 13 09:39:25 GMT 2023","8530","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering zara coat 3",""
