"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 29 09:43:57 GMT 2024","Mon Jan 29 09:43:57 GMT 2024","37","teardown","auth.tearDown.spec.ts","Teardown","","","Remove ${authFile} after running client app tests",""
"passed","Mon Jan 29 09:42:56 GMT 2024","Mon Jan 29 09:42:58 GMT 2024","1125","setup","auth.setupNew.spec.ts","","","","default authentication for client app",""
"passed","Mon Jan 29 09:41:07 GMT 2024","Mon Jan 29 09:41:58 GMT 2024","50973","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Mon Jan 29 09:43:06 GMT 2024","Mon Jan 29 09:43:12 GMT 2024","6025","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hidden elements",""
"passed","Mon Jan 29 09:42:03 GMT 2024","Mon Jan 29 09:42:54 GMT 2024","51474","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_2: Verify uploading 1 file",""
"passed","Mon Jan 29 09:40:03 GMT 2024","Mon Jan 29 09:40:16 GMT 2024","12498","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Mon Jan 29 09:40:26 GMT 2024","Mon Jan 29 09:41:07 GMT 2024","40992","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Mon Jan 29 09:41:58 GMT 2024","Mon Jan 29 09:42:03 GMT 2024","4831","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_1: Verify downloading 1 file",""
"passed","Mon Jan 29 09:43:36 GMT 2024","Mon Jan 29 09:43:42 GMT 2024","5169","client app","uiBasics.spec.ts","","","","@Web TC: Retrive all card titles from home page",""
"passed","Mon Jan 29 09:43:31 GMT 2024","Mon Jan 29 09:43:36 GMT 2024","5084","client app","uiBasics.spec.ts","","","","@Web TC:Verify presence of iphone X in product list",""
"passed","Mon Jan 29 09:39:24 GMT 2024","Mon Jan 29 09:39:30 GMT 2024","5640","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with nspprotest@gmail.com and Pl@ywright_test_m1",""
"passed","Mon Jan 29 09:39:35 GMT 2024","Mon Jan 29 09:39:44 GMT 2024","8934","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering IPHONE 13 PRO",""
"passed","Mon Jan 29 09:43:44 GMT 2024","Mon Jan 29 09:43:47 GMT 2024","3130","client app","uiBasics.spec.ts","","","","@Web TC: Child windows handling",""
"passed","Mon Jan 29 09:40:16 GMT 2024","Mon Jan 29 09:40:26 GMT 2024","10302","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Mon Jan 29 09:42:58 GMT 2024","Mon Jan 29 09:43:06 GMT 2024","7718","client app","hiddenElements.spec.ts","","","","@Web TC: Verify goBack and goForward methods",""
"passed","Mon Jan 29 09:43:23 GMT 2024","Mon Jan 29 09:43:28 GMT 2024","4934","client app","hiddenElements.spec.ts","","","","@Web TC: Verify work of screenshot and visual comparison",""
"passed","Mon Jan 29 09:39:56 GMT 2024","Mon Jan 29 09:40:03 GMT 2024","7225","demoqa","../tests-demoqa/textBoxAndFaker.spec.ts","@Demoqa Text Box Tests","","","TC 1: Fill out input text fields by data from faker lib",""
"passed","Mon Jan 29 09:43:47 GMT 2024","Mon Jan 29 09:43:56 GMT 2024","8502","client app","uiFrames.spec.ts","","","","@Web TC: Verify UI IFrame",""
"passed","Mon Jan 29 09:43:12 GMT 2024","Mon Jan 29 09:43:17 GMT 2024","5518","client app","hiddenElements.spec.ts","","","","@Web TC: Verify popup validation",""
"passed","Mon Jan 29 09:43:17 GMT 2024","Mon Jan 29 09:43:23 GMT 2024","5701","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hover and select needed item",""
"passed","Mon Jan 29 09:39:44 GMT 2024","Mon Jan 29 09:39:53 GMT 2024","9615","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering ZARA COAT 3",""
"passed","Mon Jan 29 09:43:28 GMT 2024","Mon Jan 29 09:43:31 GMT 2024","3429","client app","uiBasics.spec.ts","","","","@Web TC:Catch unshowing message and Verify text message",""
"passed","Mon Jan 29 09:43:42 GMT 2024","Mon Jan 29 09:43:44 GMT 2024","2698","client app","uiBasics.spec.ts","","","","@Web TC: Verify UI controls",""
"passed","Mon Jan 29 09:39:30 GMT 2024","Mon Jan 29 09:39:35 GMT 2024","5137","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with anshika@gmail.com and Iamking@000",""
